epoch,train_loss,train_accuracy,val_loss,val_accuracy
455,0.03715124695301056,99.09666666666666,0.027279240683265562,99.46
456,0.03928709168994489,99.035,0.01825705119129109,99.53
457,0.03649239386667808,99.14,0.02366079032611451,99.49
458,0.035796082655340435,99.09333333333333,0.03421526244041743,99.43
459,0.03923903814954683,99.05666666666667,0.02334205470055954,99.56
460,0.03613118421236674,99.12333333333333,0.01860736007401283,99.48
461,0.03540081031353523,99.16333333333333,0.026137897846108534,99.4
462,0.0369277416549623,99.03666666666666,0.044658433947199226,99.31
463,0.0427393317365398,98.99166666666666,0.023789321598474633,99.44
464,0.04057325745274623,99.01166666666667,0.021125354549845987,99.63
465,0.0404264244419833,99.045,0.02228330259317663,99.52
466,0.036246848052740095,99.06333333333333,0.021746629376453323,99.36
467,0.03967768809249004,99.02333333333333,0.032339814053240115,99.51
468,0.037808798336486024,99.10333333333334,0.023987091876455816,99.55
469,0.03911626617908478,99.06166666666667,0.025669544531908468,99.55
470,0.04054183314541976,99.06166666666667,0.03557585663939849,99.43
471,0.0424767531623443,98.99166666666666,0.020291180257144145,99.52
472,0.0376069723457098,99.05166666666666,0.022852154475913263,99.47
473,0.037440519382928805,99.10666666666667,0.025884571626503008,99.51
474,0.03700105413645506,99.12833333333333,0.0259843271511956,99.6
475,0.043959491394708554,98.98666666666666,0.024248908668497462,99.47
476,0.041521020855009555,98.97666666666667,0.033778761928257885,99.43
477,0.040883957994977634,99.04333333333334,0.01824654215747721,99.54
478,0.03965397650537392,99.06666666666666,0.021096648954367265,99.53
479,0.03532552658542991,99.10833333333333,0.020547533325880066,99.55
480,0.04270973555358747,99.05333333333333,0.023159388803580077,99.48
481,0.041438154169917106,98.98666666666666,0.023146418154437545,99.54
482,0.03649243151593643,99.095,0.026727244873007292,99.53
483,0.033594947385539614,99.19333333333333,0.02155464751077816,99.52
484,0.035573976804316045,99.13333333333334,0.024776008477348614,99.49
485,0.04344988542832434,98.95166666666667,0.0211842675900436,99.49
486,0.03844948650548855,99.04166666666667,0.0245958088347179,99.51
487,0.04253949764088417,98.96166666666667,0.02218853680983939,99.51
488,0.04064277316480875,99.015,0.02187033377109037,99.48
489,0.03972801344345013,99.00333333333333,0.027369765455304878,99.44
490,0.041486487888420624,99.065,0.02893486882923171,99.41
491,0.03994810926665862,99.05,0.025316075466878828,99.37
492,0.03593279901593924,99.11166666666666,0.03015128906923346,99.57
493,0.03885260536770026,99.06,0.021343221546430136,99.51
494,0.03656033584450682,99.06666666666666,0.016518448454560304,99.53
495,0.04033729506147404,99.055,0.02694089309962542,99.48
496,0.03659924083886047,99.10833333333333,0.02837905268566683,99.38
497,0.0421869950513045,98.96833333333333,0.02573480783682253,99.61
498,0.042800703993315495,98.93166666666667,0.02358203376219899,99.53
499,0.03507329736749331,99.09166666666667,0.025022288467512317,99.42
